Task_ID,User_ID,User_Clearance,Policy_Level,Policy_Compartment,Action,Task_Difficulty,Requested_Resources,Decision,Reason,VM_ID,VM_Level,VM_Compartment,Eligible_VM_Count,Allocation_Score,In_Place_Scaled,Resource_Allocated,VM_Remaining_Resources_After,Alloc_Status_Key
2132,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2132
2133,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2133
2134,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2134
2135,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2135
2136,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.270365,no,1,177,alloc_status_2136
2137,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.464155,no,3,43,alloc_status_2137
2138,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.393525,no,4,91,alloc_status_2138
2139,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2139
2140,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,1,0.477185,no,3,30,alloc_status_2140
2141,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2141
2142,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2142
2143,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2143
2144,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2144
2145,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2145
2146,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2146
2147,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2147
2148,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.2717,no,3,174,alloc_status_2148
2149,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,1,0.467255,no,4,39,alloc_status_2149
2150,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.352795,yes,4,162,alloc_status_2150
2151,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2151
2152,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,1,0.479735,no,5,25,alloc_status_2152
2153,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2153
2154,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2154
2155,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2155
2156,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2156
2157,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2157
2158,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2158
2159,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2159
2160,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-13,L0,finance,2,0.273735,no,1,114,alloc_status_2160
2161,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.41354,yes,3,111,alloc_status_2161
2162,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.35574,no,2,160,alloc_status_2162
2163,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2163
2164,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.48404,no,4,21,alloc_status_2164
2165,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2165
2166,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2166
2167,user_L1,L1,L1,finance,write,medium,5,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2167
2168,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2168
2169,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2169
2170,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2170
2171,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2171
2172,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.27559,no,2,172,alloc_status_2172
2173,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,1,0.416105,no,5,106,alloc_status_2173
2174,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.35722,no,4,156,alloc_status_2174
2175,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2175
2176,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,1,0.487485,no,5,16,alloc_status_2176
2177,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2177
2178,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2178
2179,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2179
2180,user_L2,L2,L2,research,read,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2180
2181,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2181
2182,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2182
2183,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2183
2184,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.27567,no,3,111,alloc_status_2184
2185,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.420395,no,3,103,alloc_status_2185
2186,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.3602,no,4,152,alloc_status_2186
2187,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2187
2188,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.49179,no,4,12,alloc_status_2188
2189,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2189
2190,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2190
2191,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2191
2192,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2192
2193,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2193
2194,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2194
2195,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2195
2196,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.278225,no,2,170,alloc_status_2196
2197,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,1,0.422995,no,4,99,alloc_status_2197
2198,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.363145,no,3,149,alloc_status_2198
2199,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2199
2200,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.44138,yes,4,83,alloc_status_2200
2201,user_L5,L5,L5,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2201
2202,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2202
2203,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2203
2204,user_L2,L2,L2,research,read,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2204
2205,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2205
2206,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2206
2207,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2207
2208,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.28081,no,1,169,alloc_status_2208
2209,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,1,0.42644,no,5,94,alloc_status_2209
2210,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.36535,no,4,145,alloc_status_2210
2211,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2211
2212,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.444325,no,4,79,alloc_status_2212
2213,user_L5,L5,L5,research,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2213
2214,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2214
2215,user_L1,L1,L1,finance,write,medium,5,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2215
2216,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2216
2217,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2217
2218,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2218
2219,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2219
2220,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.24753,yes,2,242,alloc_status_2220
2221,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.430745,no,3,91,alloc_status_2221
2222,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.368295,no,3,142,alloc_status_2222
2223,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2223
2224,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.44727,no,4,75,alloc_status_2224
2225,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2225
2226,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2226
2227,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2227
2228,user_L2,L2,L2,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2228
2229,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2229
2230,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2230
2231,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2231
2232,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.24977,no,3,239,alloc_status_2232
2233,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.433345,no,3,88,alloc_status_2233
2234,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.370515,no,3,139,alloc_status_2234
2235,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2235
2236,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,1,0.450215,no,5,70,alloc_status_2236
2237,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2237
2238,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2238
2239,user_L1,L1,L1,finance,write,medium,5,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2239
2240,user_L2,L2,L2,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2240
2241,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2241
2242,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2242
2243,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2243
2244,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.25315,no,3,236,alloc_status_2244
2245,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,1,0.435895,no,5,83,alloc_status_2245
2246,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.37272,no,4,135,alloc_status_2246
2247,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2247
2248,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.453935,no,4,66,alloc_status_2248
2249,user_L5,L5,L5,research,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2249
2250,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2250
2251,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2251
2252,user_L2,L2,L2,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2252
2253,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2253
2254,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2254
2255,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2255
2256,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.256495,no,3,233,alloc_status_2256
2257,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.440235,no,3,80,alloc_status_2257
2258,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.3757,no,4,131,alloc_status_2258
2259,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2259
2260,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.45688,no,4,62,alloc_status_2260
2261,user_L5,L5,L5,research,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2261
2262,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2262
2263,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2263
2264,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2264
2265,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2265
2266,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2266
2267,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2267
2268,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.259855,no,2,231,alloc_status_2268
2269,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,1,0.4428,no,5,75,alloc_status_2269
2270,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.378645,no,4,127,alloc_status_2270
2271,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2271
2272,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,1,0.459825,no,5,57,alloc_status_2272
2273,user_L5,L5,L5,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2273
2274,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2274
2275,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2275
2276,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2276
2277,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2277
2278,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2278
2279,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2279
2280,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.26208,no,2,229,alloc_status_2280
2281,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,1,0.447105,no,4,71,alloc_status_2281
2282,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.38159,no,2,125,alloc_status_2282
2283,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2283
2284,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.463495,no,4,53,alloc_status_2284
2285,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2285
2286,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2286
2287,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2287
2288,user_L2,L2,L2,research,read,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2288
2289,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2289
2290,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2290
2291,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2291
2292,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.26432,no,1,228,alloc_status_2292
2293,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,1,0.45055,no,4,67,alloc_status_2293
2294,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.38307,no,2,123,alloc_status_2294
2295,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2295
2296,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,1,0.46644,no,4,49,alloc_status_2296
2297,user_L5,L5,L5,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2297
2298,user_L0,L0,L0,research,exec,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2298
2299,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2299
2300,user_L2,L2,L2,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2300
2301,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2301
2302,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2302
2303,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2303
2304,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.265425,no,2,226,alloc_status_2304
2305,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,1,0.453995,no,3,64,alloc_status_2305
2306,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.384535,no,3,120,alloc_status_2306
2307,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2307
2308,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,1,0.469435,no,3,46,alloc_status_2308
2309,user_L5,L5,L5,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2309
2310,user_L0,L0,L0,research,exec,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2310
2311,user_L1,L1,L1,finance,write,medium,5,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2311
2312,user_L2,L2,L2,research,read,easy,2,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2312
2313,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2313
2314,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2314
2315,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2315
2316,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.267665,no,2,224,alloc_status_2316
2317,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,1,0.456595,no,4,60,alloc_status_2317
2318,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.38674,no,4,116,alloc_status_2318
2319,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2319
2320,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,1,0.47164,no,3,43,alloc_status_2320
2321,user_L5,L5,L5,research,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2321
2322,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2322
2323,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_2323
2324,user_L2,L2,L2,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2324
2325,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2325
2326,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2326
2327,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2327
2328,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.26989,no,2,222,alloc_status_2328
2329,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-14,L1,research,1,0.46004,no,5,55,alloc_status_2329
2330,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.389685,no,4,112,alloc_status_2330
2331,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_2331
2332,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,1,0.473845,no,3,40,alloc_status_2332
